transID;corridorID;corridorName;tapInStops;tapInStopsName;tapInStopsLat;tapInStopsLon;tapInTime;tapOutStops;tapOutStopsName;tapOutStopsLat;tapOutStopsLon;tapOutTime
MCWO805A6Q66MX;;;P00109 ;Matraman Baru                   ;-6.21288;106.86115;4/3/2023 6:38;P00224 ;Slamet Riyadi              ;-6.208533;106.85929;4/3/2023 7:32
JINW306B9X30QT;6M     ;Stasiun Manggarai - Blok M                ;P00160 ;Patra Kuningan                  ;-6.232677;106.832087;4/3/2023 5:16;P00065 ;Gatot Subroto Jamsostek Ara;-6.233551;106.82208;4/3/2023 5:41
ENXD420E9G92TO;JAK.07 ;Tanah Abang - Grogol via Tawakal          ;;Wisma Asia II                   ;-6.189386;106.79791;4/3/2023 6:21;B04952P;Simpang Kota Bambu Utara I ;-6.186126;106.80866;4/3/2023 7:09
AQHO766Z1B38WS;JAK.22 ;;B02167P;Mabes Au Dinas Psikologi        ;-6.251267;106.88826;4/3/2023 6:03;B04983P;Simpang Mandala Maphalindo ;-6.249189;106.89108;4/3/2023 6:45
EJEA941B6N13PQ;JAK.115;Term. Tj. Priok - Pegangsaan II IGI       ;B01056P;Jln. Elpa Putih II              ;-6.110053;106.88721;4/3/2023 6:19;B05728P;Term. Tj. Priok 1          ;-6.1098;106.88118;4/3/2023 6:53
KZGL815X5W31IV;5D     ;PGC 1 - Ancol                             ;P00031 ;Cawang Otista                   ;-6.243607;106.86876;4/3/2023 5:16;P00070 ;Gelanggang Remaja          ;-6.235445;106.86795;4/3/2023 5:41
PQFD683F4V24VJ;JAK.21 ;Cililitan - Dwikora                       ;B02443P;Midi Utama Cililitan 1          ;-6.264014;106.86929;4/3/2023 6:23;B01247P;Jln. Kelapa Gading III Cili;-6.263858;106.86859;4/3/2023 7:20
UDDP570L6N53QS;5C     ;PGC - Juanda                              ;P00134 ;Matraman 1                      ;-6.19998;106.85443;4/3/2023 5:22;P00122 ;Kwitang                    ;-6.181051;106.83866;4/3/2023 5:54
EUPW593V1E27UK;JAK.26 ;Rawamangun - Duren Sawit                  ;B00527P;Gg. Padi Pelita Cipinang        ;-6.211832;106.8877;4/3/2023 5:10;B03600P;Sbr. GOR Pondok Bambu      ;-6.223572;106.90377;4/3/2023 6:04
NQKI710A7B46OS;L13E   ;Puri Beta - Kuningan (Express)            ;P00120 ;Kuningan Madya                  ;-6.21341;106.8305;4/3/2023 6:08;P00124 ;Latuharhary                ;-6.202761;106.82771;4/3/2023 7:03
KZNR646Q6B40PH;12P    ;St. LRT Pegangsaan Dua - JIS              ;B05858P;Villa Bukit Gading              ;-6.157028;106.89966;4/3/2023 6:28;B03050P;Puskesmas Kelapa Gading    ;-6.157489;106.90703;4/3/2023 6:49
VQIJ499K5A71UK;JAK.64 ;Lenteng Agung - Aseli                     ;B04342P;Sbr. SDN Jagakarsa 05           ;-6.337;106.81848;4/3/2023 5:18;B05326P;SMKN 63                    ;-6.351697;106.79855;4/3/2023 6:17
XAYZ349R8U03QO;9N     ;Pinang Ranti - Pramuka                    ;P00064 ;Garuda Taman Mini               ;-6.290154;106.88116;4/3/2023 6:27;P00016 ;BKN                        ;-6.257751;106.87;4/3/2023 7:18
ESJQ990H8Q22LV;1T     ;Cibubur - Balai Kota                      ;B00102P;Balai Kota 1                    ;-6.180598;106.82847;4/3/2023 5:28;B00360P;Flyover Karet 2            ;-6.214808;106.81847;4/3/2023 6:09
RIGQ092B1C22JU;JAK.47 ;Pasar Minggu - Ciganjur via KB Ragunan    ;B04331P;Sbr. SDN Cipedak 05             ;-6.354871;106.80112;4/3/2023 5:37;B05670P;Tanah Baru Cipedak         ;-6.363462;106.80684;4/3/2023 6:15
DLUY732C1F10IM;1F     ;Stasiun Palmerah - Bundaran Senayan       ;P00218 ;Senayan JCC Arah Timur          ;-6.214145;106.809;4/3/2023 5:41;P00026 ;Bundaran Senayan           ;-6.227869;106.80094;4/3/2023 6:26
AVII375J2K62NB;B21    ;Bekasi Timur - Cawang                     ;B05560P;Superindo Bulak Kapal 2         ;-6.249488;107.02384;4/3/2023 5:34;B05622P;Taman Margahayu 2          ;-6.24846;107.02153;4/3/2023 5:58
VIIH700Y7Q03PL;12C    ;Rusun Waduk Pluit - Penjaringan           ;B05405P;SPBU Gedong Panjang             ;-6.130757;106.80557;4/3/2023 6:49;B06658P;Kel. Penjaringan           ;-6.125396;106.80071;4/3/2023 7:20
ZULU908O5C48ME;14     ;Jakarta International Stadium - Senen     ;B01745P;Jembatan Item                   ;-6.130078;106.85492;4/3/2023 6:15;P00095 ;JIS                        ;-6.126689;106.85587;4/3/2023 6:51
NVJR689V9Y19TT;2F     ;Rusun Cakung Barat - Pulo Gadung          ;B03267P;Rusun Cakung Barat Albo         ;-6.16751;106.93243;4/3/2023 5:52;B06150P;Pulo Jaya                  ;-6.194979;106.92242;4/3/2023 6:51
BYPO952B8M23LM;13C    ;Puri Beta - Dukuh Atas                    ;P00136 ;Mayestik                        ;-6.241921;106.79077;4/3/2023 5:59;P00200 ;Rawa Barat                 ;-6.238947;106.81624;4/3/2023 6:25
UMNC719B6F52LL;1      ;Blok M - Kota                             ;P00012 ;Bendungan Hilir                 ;-6.217137;106.81528;4/3/2023 5:05;P00137 ;Monas                      ;-6.176248;106.82286;4/3/2023 6:05
IHDN076U2V99UG;JAK.01 ;Tanjung Priok - Plumpang                  ;B01059P;Jln. Flamboyan Berdikari        ;-6.120868;106.89439;4/3/2023 5:41;B01629P;Jln. Swasembada Barat V    ;-6.124938;106.88497;4/3/2023 6:02
MNQL870O6S91AP;JAK.120;JIS - Terminal Muara Angke                ;B04584P;Sbr. Waduk Pluit                ;-6.113824;106.79461;4/3/2023 6:43;B03323P;SD Diakonia 2              ;-6.112346;106.78905;4/3/2023 7:18
NZAY182R6T96VN;4B     ;Stasiun Manggarai - UI                    ;B05874P;Warga                           ;-6.273295;106.84656;4/3/2023 5:23;B05259P;SMAN 109                   ;-6.344687;106.83351;4/3/2023 6:17
JRBW741X3T33KW;7C     ;Cibubur - BKN                             ;B00248P;Cibubur Junction                ;-6.368735;106.89366;4/3/2023 5:40;P00016 ;BKN                        ;-6.257751;106.87;4/3/2023 6:11
PNHJ396O9J75XG;8C     ;Kebayoran Lama - Tanah Abang              ;B01639P;Jln. Taman Kb. Sirih            ;-6.182295;106.81661;4/3/2023 5:12;B05264P;SMAN 24                    ;-6.210598;106.79631;4/3/2023 5:35
NHJE093C3H53DR;JAK.85 ;Bintara - Cipinang Indah                  ;B04097P;Sbr. Minimarket Pondok Kelapa   ;-6.228599;106.93531;4/3/2023 6:20;B02463P;Minimarket Pondok Kopi     ;-6.218369;106.93956;4/3/2023 6:47
OVAQ760H7C61IE;5      ;Matraman Baru - Ancol                     ;P00224 ;Slamet Riyadi                   ;-6.208533;106.85929;4/3/2023 5:00;;Budi Utomo                 ;-6.166063;106.83906;4/3/2023 5:33
TFBA876H9L48DY;11N    ;Rusun Cipinang Muara - Jatinegara         ;B00922P;Jln. Bekasi Timur VI            ;-6.214956;106.87866;4/3/2023 5:06;B02603P;Ps. Enjo 1                 ;-6.215023;106.87779;4/3/2023 5:39
CXLY791F0A96CY;JAK.10 ;Tanah Abang - Kota                        ;B03278P;Rusun Karang Anyar              ;-6.153256;106.82748;4/3/2023 6:33;B00086P;AURI Jatibaru              ;-6.182985;106.81407;4/3/2023 7:24
FZGD727V6X43JZ;6V     ;Ragunan - Gelora Bung Karno               ;P00053 ;Duren Tiga                      ;-6.252377;106.82697;4/3/2023 5:14;P00133 ;Masjid Agung               ;-6.236483;106.79845;4/3/2023 5:49
DKJG081O7Q37WJ;12     ;Tanjung Priok - Pluit                     ;P00076 ;Gunung Sahari Mangga Dua        ;-6.136817;106.83237;4/3/2023 6:27;P00171 ;Permai Koja Arah Utara     ;-6.11413;106.89309;4/3/2023 7:15
ZJTC474A5Y97DB;JAK.36 ;Cilangkap - Cililitan                     ;B02834P;Pintu 3 TMII                    ;-6.305153;106.88853;4/3/2023 5:32;B04977P;Simpang Mabes Hankam Raya C;-6.306299;106.88855;4/3/2023 5:55
VOOO363I4Q70OI;2E     ;Rusun Rawa Bebek - Kodamar                ;B01901P;Kelapa Gading Utama             ;-6.176481;106.89487;4/3/2023 6:19;B06654P;Walikota Jakarta Timur 1   ;-6.212327;106.94515;4/3/2023 6:58
ESRV660T4A87LG;JAK.115;Term. Tj. Priok - Pegangsaan II IGI       ;B06616P;Sbr. SPBU Tugu Selatan          ;-6.13436;106.91575;4/3/2023 6:43;B05217P;Simpang Waru Kramat Jaya   ;-6.118678;106.91659;4/3/2023 7:07
EPTW774I8X04SL;JAK.14 ;Tanah Abang - Meruya                      ;B04192P;Sbr. Perum Qoriyah Toyibah      ;-6.19777;106.75877;4/3/2023 5:02;B01586P;Jln. Sitrun                ;-6.197192;106.76696;4/3/2023 5:44
DRWG144J1O73RK;JAK.20 ;Cawang UKI - Lubang Buaya                 ;B02777P;Pertigaan Jengki Raya           ;-6.255038;106.87911;4/3/2023 6:32;B05244P;SMA Angkasa 2              ;-6.276218;106.88766;4/3/2023 7:13
BKKY164U1O32AK;2A     ;Pulo Gadung - Rawa Buaya via Balai Kota   ;P00195 ;Pulo Mas                        ;-6.174736;106.89277;4/3/2023 6:11;P00192 ;Pulo Gadung 1              ;-6.183239;106.90907;4/3/2023 6:33
FUMU752I1C08HI;JAK.07 ;Tanah Abang - Grogol via Tawakal          ;B02505P;Museum Textile                  ;-6.188656;106.80954;4/3/2023 6:35;P00083 ;Jak Lingko Tanah Abang     ;-6.185496;106.81105;4/3/2023 7:24
GTMQ047C5K28AQ;JAK.41 ;Kampung Melayu - Pulo Gadung              ;B03590P;Sbr. Gereja Kristen Jawa        ;-6.2014;106.88588;4/3/2023 6:28;B05479P;St. LRT Velodrome 3        ;-6.19151;106.89108;4/3/2023 7:00
FDNY628B9V97MV;M10    ;PGC 2 - Tanjung Priok                     ;P00042 ;Cipinang Kebon Nanas            ;-6.231659;106.87637;4/3/2023 5:13;P00178 ;PGC 2                      ;-6.2619;106.8657;4/3/2023 5:58
SRLS290P0Y95NP;7Q     ;Blok M - PGC                              ;;Wolter Monginsidi               ;-6.238799;106.81376;4/3/2023 6:12;B01437P;Jln. Palatehan             ;-6.240057;106.80076;4/3/2023 6:42
HXUH313N2A98AI;JAK.86 ;Term. Rawamangun - Term. Manggarai        ;B06560P;Kel. Rawamangun                 ;-6.199099;106.8808;4/3/2023 5:06;B03064P;Puskesmas Rawamangun       ;-6.197034;106.88839;4/3/2023 5:46
ZSFB694B8Z63VI;M3     ;Kalideres - Bundaran HI via Veteran       ;P00237 ;Sumur Bor                       ;-6.153046;106.71929;4/3/2023 6:15;P00074 ;Grogol 1                   ;-6.166824;106.78971;4/3/2023 6:47
TSLR223W4W45OA;8A     ;Jelambar - Juanda                         ;P00176 ;Petojo                          ;-6.169984;106.81698;4/3/2023 6:54;P00097 ;Juanda                     ;-6.168048;106.83089;4/3/2023 7:24
IMBZ752A4M49RR;1E     ;Pondok Labu - Blok M                      ;B03626P;Sbr. ITC Fatmawati              ;-6.26343;106.7969;4/3/2023 6:29;B02860P;Plaza Blok M               ;-6.244978;106.79752;4/3/2023 7:16
MGKL991J8F92EL;3A     ;Rusun Pesakih - Kalideres                 ;B01798P;Kalideres 1                     ;-6.154249;106.70544;4/3/2023 6:43;;Pertamina Kalideres Daan Mo;-6.15571;106.70927;4/3/2023 7:20
IWEH403G6J82OS;M7B    ;BKN - Blok M                              ;B02114P;Lapangan Blok S                 ;-6.237011;106.81421;4/3/2023 5:20;B00290P;Dammara                    ;-6.25419;106.83146;4/3/2023 6:08
RNAS183Z1Z12QM;5D     ;PGC 1 - Ancol                             ;P00297 ;BNN LRT                         ;-6.245863;106.871143;4/3/2023 6:12;P00178 ;PGC 2                      ;-6.2619;106.8657;4/3/2023 6:51
VPSY493S9U39DR;JAK.07 ;Tanah Abang - Grogol via Tawakal          ;B01293P;Jln. Kota Bambu Raya            ;-6.186802;106.80783;4/3/2023 5:54;B01919P;Kel. Jati Pulo             ;-6.175757;106.80318;4/3/2023 6:44
OASG298R9R39YK;1M     ;Meruya - Blok M                           ;B01012P;Jln. Cipulir 1                  ;-6.237267;106.7754;4/3/2023 6:35;P00045 ;CSW 2                      ;-6.239861;106.79783;4/3/2023 7:34
YMGM222A1P05IS;2E     ;Rusun Rawa Bebek - Kodamar                ;B06665P;Pengadilan Negeri Jaktim 2      ;-6.212604;106.94082;4/3/2023 5:47;B05200P;Simpang Tiga 1             ;-6.210708;106.93903;4/3/2023 6:10
NPIQ538R0G28HS;9F     ;Rusun Tambora - Pluit                     ;P00090 ;Jembatan Dua                    ;-6.143279;106.79352;4/3/2023 5:49;P00181 ;Pluit                      ;-6.115795;106.79037;4/3/2023 6:36
KMGZ282X0W07TF;11Q    ;Kampung Melayu - Pulo Gebang via BKT      ;B02615P;Ps. Inpres Cipinang Besar       ;-6.22645;106.88078;4/3/2023 5:35;B05581P;Taman Buaran Indah         ;-6.216979;106.92356;4/3/2023 6:15
KAGY982E0G63WU;M4     ;Pulo Gadung 2 - Dukuh Atas 2              ;P00269 ;Velodrome                       ;-6.193468;106.8883;4/3/2023 6:32;P00052 ;Dukuh Atas 2               ;-6.203276;106.82377;4/3/2023 7:20
BUDJ602J8I77KB;9H     ;Blok M - Universitas Indonesia            ;B05408P;SPBU Jln. Guru                  ;-6.318164;106.83745;4/3/2023 5:59;B05266P;SMAN 38                    ;-6.336201;106.83579;4/3/2023 6:26
KLGQ685S6S27LR;10D    ;Kampung Rambutan - Tanjung Priok          ;P00036 ;Cempaka Putih                   ;-6.174207;106.87642;4/3/2023 5:36;P00153 ;Pasar Induk Kramat Jati    ;-6.294215;106.87203;4/3/2023 6:01
FTGZ177C9F39DV;13D    ;Puri Beta - Ragunan                       ;P00053 ;Duren Tiga                      ;-6.252377;106.82697;4/3/2023 6:54;P00106 ;Kebayoran Lama             ;-6.23834;106.77752;4/3/2023 7:28
WWNZ239E2U71YZ;5N     ;Kampung Melayu - Ragunan                  ;B01846P;Kav Polri Blok E Jagakarsa      ;-6.314309;106.81633;4/3/2023 6:04;B03752P;Sbr. Jln. Kemang Timur XVII;-6.268951;106.82394;4/3/2023 6:42
FIFR189E4T94CM;JAK.49 ;Lebak Bulus - Cipulir                     ;B01397P;Jln. Metro Duta 1               ;-6.283107;106.78028;4/3/2023 5:49;B06650P;Jln. Lebak Bulus Raya      ;-6.289748;106.77085;4/3/2023 6:36
OQPW261C9P13AZ;JIS3   ;Harmoni - Jakarta International Stadium   ;P00161 ;Pecenongan                      ;-6.16771;106.82819;4/3/2023 5:53;B05550P;Sunter Icon                ;-6.135417;106.85589;4/3/2023 6:44
MMPM755Y9P33YQ;9D     ;Pasar Minggu - Tanah Abang                ;B00101P;Balai Kartini                   ;-6.234791;106.82457;4/3/2023 5:48;B02532P;Nifarro Park               ;-6.263007;106.84332;4/3/2023 6:15
VIEN644M4Y22JQ;1P     ;Senen - Blok M                            ;B01969P;Kementerian Pariwisata          ;-6.1795;106.82255;4/3/2023 5:07;B02476P;Monas 2                    ;-6.175999;106.82311;4/3/2023 6:01
MCRU709P0B56NX;6T     ;Pasar Minggu - Velbak                     ;B05210P;Simpang Tunda Bara TB Simatupang;-6.292612;106.7987;4/3/2023 5:29;B04790P;Simpang Darmawangsa X      ;-6.257555;106.80048;4/3/2023 6:09
ZWFT415T9A11PB;JAK.26 ;Rawamangun - Duren Sawit                  ;;Gg. Subuh                       ;-6.211257;106.89058;4/3/2023 6:49;B04776P;Simpang Cipinang Kebembem 1;-6.207671;106.88522;4/3/2023 7:40
QKHF317K0M20FY;11P    ;Rusun Pondok Bambu - Walikota Jakarta Timu;B03289P;Rusun Pondok Bambu              ;-6.241583;106.91085;4/3/2023 6:07;B02307P;Masjid Jami Al Barkah 1    ;-6.229411;106.91212;4/3/2023 6:40
HJVJ441W7K25YC;5F     ;Kampung Melayu - Tanah Abang              ;B05423P;Viva Futsal                     ;-6.218724;106.81944;4/3/2023 6:47;B01974P;Kesatrian Kowal Cut Nyak Dh;-6.194307;106.81436;4/3/2023 7:46
DCSF768M9T15VI;JAK.73 ;Jambore Cibubur - Pasar Rebo              ;B00606P;Gelanggang Remaja Ciracas       ;-6.33946;106.88226;4/3/2023 5:27;B01020P;Jln. Dahlia KDW            ;-6.348905;106.88437;4/3/2023 6:06
QWZD161N6O38NX;12     ;Tanjung Priok - Pluit                     ;P00131 ;Mangga Dua                      ;-6.136148;106.82597;4/3/2023 6:27;P00098 ;Kali Besar Barat           ;-6.135355;106.81143;4/3/2023 7:23
FCGU527E9L73OT;JAK.32 ;Lebak Bulus - Petukangan                  ;B04560P;Sbr. TK Tunas Harapan           ;-6.232157;106.75153;4/3/2023 5:07;B05135P;Simpang Sabar Raya Petukang;-6.236966;106.7526;4/3/2023 6:02
EXXT338K3R42NW;JAK.50 ;Kalideres - Puri Kembangan                ;B05499P;St. Rawa Buaya                  ;-6.163471;106.72374;4/3/2023 6:25;B02939P;Pool Blue Bird Puri 2      ;-6.160742;106.72685;4/3/2023 6:57
DMOC676Z0X94JW;7D     ;Pancoran - Kampung Rambutan               ;P00018 ;BNN Arah Barat                  ;-6.24651;106.87318;4/3/2023 5:05;P00145 ;Pancoran Tugu Arah Barat   ;-6.2433;106.84388;4/3/2023 5:55
SIPU776W8H61ST;2P     ;Gondangdia - Senen                        ;B00285P;Cut Meutia                      ;-6.187542;106.83294;4/3/2023 6:19;B06053P;Selatan St. Gondangdia     ;-6.187059;106.8329;4/3/2023 6:56
MKEZ057X9X58IV;JAK.29 ;Tanjung Priok - Sukapura                  ;B03211P;RSUD Koja                       ;-6.108205;106.89982;4/3/2023 6:52;B05577P;Taman Barito Sembar        ;-6.132105;106.92023;4/3/2023 7:25
CGLW420M1F93GK;3C     ;Rusun Kapuk Muara - Penjaringan           ;B03277P;Rusun Kapuk Muara               ;-6.135667;106.76299;4/3/2023 5:11;P00170 ;Penjaringan                ;-6.126306;106.79203;4/3/2023 5:38
WFVC738E7S60SH;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;B05695P;Telkom Tebet                    ;-6.224064;106.8516;4/3/2023 5:24;B02320P;Masjid Jami Al Mamur Bukit ;-6.225059;106.85606;4/3/2023 5:54
GDBJ736T1W03FP;6V     ;Ragunan - Gelora Bung Karno               ;P00228 ;SMK 57                          ;-6.290967;106.82365;4/3/2023 6:29;P00048 ;Departemen Pertanian       ;-6.294641;106.82213;4/3/2023 7:06
YZIR959B9M08IW;JAK.06 ;Kampung Rambutan - Pondok Gede            ;B02234P;Masjid Al Barokah 1             ;-6.301819;106.91382;4/3/2023 5:33;B03795P;Sbr. Jln. Mini II          ;-6.308966;106.90774;4/3/2023 6:15
GKYF771L7C08EG;JAK.45 ;Lebak Bulus - Ragunan                     ;B02876P;PLN Corporate University 2      ;-6.300935;106.82136;4/3/2023 6:25;B04429P;Sbr. SMAN 66               ;-6.306177;106.80368;4/3/2023 7:25
IPWW448F5S36ZT;8K     ;;B02636P;Ps. Kopro 2                     ;-6.177343;106.78369;4/3/2023 6:25;B04930P;Simpang Kemanggisan Ilir Ra;-6.193066;106.78465;4/3/2023 7:21
BLXH744N3M26SP;JAK.42 ;Kampung Melayu - Pondok Kelapa            ;B02016P;Komplek Abadi 2                 ;-6.229722;106.90813;4/3/2023 6:18;B01380P;Jln. Melati Bhakti         ;-6.229557;106.9015;4/3/2023 6:46
MOGN672F9T55KC;7C     ;Cibubur - BKN                             ;P00016 ;BKN                             ;-6.257751;106.87;4/3/2023 6:22;B00248P;Cibubur Junction           ;-6.368735;106.89366;4/3/2023 7:14
LLXC166B0Z26RJ;JAK.46 ;Pasar Minggu - Jagakarsa                  ;B02298P;Masjid Darussalam Cipedak       ;-6.346656;106.81014;4/3/2023 6:33;B05219P;Simpang Warung Sila Rindang;-6.345472;106.81167;4/3/2023 7:17
RGMW432Q3X94EA;S21    ;Ciputat - CSW                             ;B05904P;Yado I                          ;-6.253745;106.79098;4/3/2023 6:04;B00053P;Antena II                  ;-6.25033;106.79163;4/3/2023 6:57
GQHG345P9W47JC;4      ;Pulo Gadung 2 - Tosari                    ;P00193 ;Pulo Gadung 2                   ;-6.183098;106.90872;4/3/2023 5:56;P00189 ;Pramuka LIA                ;-6.192238;106.86858;4/3/2023 6:35
QMZT543A2I81UK;M12    ;Sunter Boulevard Barat - Penjaringan      ;P00131 ;Mangga Dua                      ;-6.136148;106.82597;4/3/2023 5:17;P00008 ;Bandengan Selatan          ;-6.136318;106.80347;4/3/2023 6:08
ROGF733S4J88ME;1N     ;Tanah Abang - Blok M                      ;B03312P;Sari Pan Pacific                ;-6.185037;106.82325;4/3/2023 5:14;B00360P;Flyover Karet 2            ;-6.214808;106.81847;4/3/2023 5:58
TNYA703K8B81VC;D32    ;Cinere - Bundaran Senayan                 ;B00611P;Gelora Bung Karno 1             ;-6.224642;106.8056;4/3/2023 5:02;B00221P;Bundaran Senayan 1         ;-6.227445;106.80187;4/3/2023 5:26
DBGR006W5T22KJ;M7     ;Kampung Rambutan - Monas                  ;P00010 ;Bank Indonesia Arah Utara       ;-6.182776;106.8228;4/3/2023 6:01;P00137 ;Monas                      ;-6.176248;106.82286;4/3/2023 6:24
NRFL719G5S35TX;JAK.27 ;;B02232P;Masjid Al Barkah 2              ;-6.184779;106.94595;4/3/2023 5:39;B00615P;Gempol Baru 2              ;-6.186351;106.9547;4/3/2023 6:12
RXHF248A6A23LD;JAK.18 ;Kalibata - Kuningan                       ;B04417P;Sbr. SMA Islam As Syafiiyah 01  ;-6.220785;106.85332;4/3/2023 6:12;B03014P;Puri Imperium              ;-6.210463;106.83229;4/3/2023 7:08
EEYC506C6E43HD;13     ;Ciledug - Tendean                         ;P00106 ;Kebayoran Lama                  ;-6.23834;106.77752;4/3/2023 5:44;P00259 ;Tirtayasa                  ;-6.239207;106.80777;4/3/2023 6:36
GFGT903H7Y70XU;JAK.51 ;Taman Kota - Budi Luhur                   ;B04552P;Sbr. TK Al Husna Petukangan Utar;-6.231887;106.74517;4/3/2023 6:06;B04932P;Simpang Kembangan Raya 2   ;-6.176148;106.74794;4/3/2023 6:56
AWVN262I2O28QV;2F     ;Rusun Cakung Barat - Pulo Gadung          ;P00028 ;Cakung United Tractors          ;-6.18324;106.92998;4/3/2023 6:13;B03298P;Rusun Tipar Cakung         ;-6.171493;106.93731;4/3/2023 6:42
HVGS687T2A21US;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;B00115P;UPT. LLHD 2                     ;-6.225501;106.83489;4/3/2023 6:27;B05695P;Telkom Tebet               ;-6.224064;106.8516;4/3/2023 7:13
WFHK459L6B02NM;6U     ;Blok M - Pasar Minggu                     ;B05099P;Simpang Rawa Barat              ;-6.238408;106.81489;4/3/2023 5:46;B06291P;Jati Padang 2              ;-6.285637;106.82632;4/3/2023 6:36
POBP212X0J15IC;9D     ;Pasar Minggu - Tanah Abang                ;P00056 ;Explorer Tanah Abang            ;-6.184305;106.81158;4/3/2023 5:56;B01787P;JPO Blok G                 ;-6.188861;106.81135;4/3/2023 6:30
